[2020.11.25 10:49:50 / lib_ea_2.mqh:1962][lib_ea_2.mqh:1950] op_Post_Take_Position
[lib_ea_2.mqh:1955]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201125_104950).(tickets-data).log

[2020.11.25 10:49:50 / lib_ea_2.mqh:2111]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.11.25 15:54:53 / lib_ea_2.mqh:2416]	29265568	2020.11.25 08:55:00	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-3	-1	-2	1	-3	-3	-2	-4	-2	4	-4	1	-1	-4	3	1	-1	4	-1	1	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	6	6	6	5	6	6	6	6	6	5	5	5	5	6	5	5	5	4	4	4	
[2020.11.25 15:59:53 / lib_ea_2.mqh:2416]	29265605	2020.11.25 09:00:00	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	-1	-2	1	-3	-3	-2	-4	-2	4	-4	1	-1	-4	3	1	-1	4	-1	1	-1	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	6	6	5	6	6	6	6	6	5	5	5	5	6	5	5	5	4	4	4	4	
[2020.11.25 16:04:53 / lib_ea_2.mqh:2416]	29265829	2020.11.25 09:05:00	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-2	1	-3	-3	-2	-4	-2	4	-4	1	-1	-4	3	1	-1	4	-1	1	-1	4	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	6	5	6	6	6	6	6	5	5	5	5	6	5	5	5	4	4	4	4	3	
[2020.11.25 16:09:53 / lib_ea_2.mqh:2416]	29265968	2020.11.25 09:10:00	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	1	-3	-3	-2	-4	-2	4	-4	1	-1	-4	3	1	-1	4	-1	1	-1	4	-2	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	5	6	6	6	6	6	5	5	5	5	6	5	5	5	4	4	4	4	3	4	
[2020.11.25 16:14:56 / lib_ea_2.mqh:2416]	29266141	2020.11.25 09:15:00	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-3	-3	-2	-4	-2	4	-4	1	-1	-4	3	1	-1	4	-1	1	-1	4	-2	4	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	6	6	6	6	6	5	5	5	5	6	5	5	5	4	4	4	4	3	4	3	
[2020.11.25 16:19:54 / lib_ea_2.mqh:2416]	29266179	2020.11.25 09:20:00	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-3	-2	-4	-2	4	-4	1	-1	-4	3	1	-1	4	-1	1	-1	4	-2	4	-4	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	6	6	6	6	5	5	5	5	6	5	5	5	4	4	4	4	3	4	3	3	
[2020.11.25 16:24:53 / lib_ea_2.mqh:2416]	29266219	2020.11.25 09:25:00	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	-2	-4	-2	4	-4	1	-1	-4	3	1	-1	4	-1	1	-1	4	-2	4	-4	-1	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	6	6	6	5	5	5	5	6	5	5	5	4	4	4	4	3	4	3	3	3	
[2020.11.25 16:29:53 / lib_ea_2.mqh:2416]	29266288	2020.11.25 09:30:00	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-4	-2	4	-4	1	-1	-4	3	1	-1	4	-1	1	-1	4	-2	4	-4	-1	3	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	6	6	5	5	5	5	6	5	5	5	4	4	4	4	3	4	3	3	3	2	
[2020.11.25 16:34:53 / lib_ea_2.mqh:2416]	29266328	2020.11.25 09:35:00	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	-2	4	-4	1	-1	-4	3	1	-1	4	-1	1	-1	4	-2	4	-4	-1	3	-2	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	6	5	5	5	5	6	5	5	5	4	4	4	4	3	4	3	3	3	2	3	
[2020.11.25 16:39:53 / lib_ea_2.mqh:2416]	29266474	2020.11.25 09:40:00	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	4	-4	1	-1	-4	3	1	-1	4	-1	1	-1	4	-2	4	-4	-1	3	-2	4	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	5	5	5	5	6	5	5	5	4	4	4	4	3	4	3	3	3	2	3	1	
[2020.11.25 16:44:53 / lib_ea_2.mqh:2416]	29266539	2020.11.25 09:45:00	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	-4	1	-1	-4	3	1	-1	4	-1	1	-1	4	-2	4	-4	-1	3	-2	4	-4	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	5	5	5	6	5	5	5	4	4	4	4	3	4	3	3	3	2	3	1	2	
[2020.11.25 16:49:53 / lib_ea_2.mqh:2416]	29266618	2020.11.25 09:50:00	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	1	-1	-4	3	1	-1	4	-1	1	-1	4	-2	4	-4	-1	3	-2	4	-4	2	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	5	5	6	5	5	5	4	4	4	4	3	4	3	3	3	2	3	1	2	2	
[2020.11.25 16:54:53 / lib_ea_2.mqh:2416]	29266664	2020.11.25 09:55:00	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	-1	-4	3	1	-1	4	-1	1	-1	4	-2	4	-4	-1	3	-2	4	-4	2	4	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	5	6	5	5	5	4	4	4	4	3	4	3	3	3	2	3	1	2	2	1	
[2020.11.25 16:59:53 / lib_ea_2.mqh:2416]	29266759	2020.11.25 10:00:00	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-4	3	1	-1	4	-1	1	-1	4	-2	4	-4	-1	3	-2	4	-4	2	4	3	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	6	5	5	5	4	4	4	4	3	4	3	3	3	2	3	1	2	2	1	1	
[2020.11.25 17:04:53 / lib_ea_2.mqh:2416]	29266934	2020.11.25 10:05:00	76.604	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	0.025	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	3	1	-1	4	-1	1	-1	4	-2	4	-4	-1	3	-2	4	-4	2	4	3	-3	13.48419	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	28.03322	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5	5	5	4	4	4	4	3	4	3	3	3	2	3	1	2	2	1	1	2	
[2020.11.25 17:09:52 / lib_ea_2.mqh:2416]	29267033	2020.11.25 10:10:00	76.611	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	0.006	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	1	-1	4	-1	1	-1	4	-2	4	-4	-1	3	-2	4	-4	2	4	3	-3	4	18.32546	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	29.31295	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	-3.34875	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	5	5	4	4	4	4	3	4	3	3	3	2	3	1	2	2	1	1	2	2	
[2020.11.25 17:14:53 / lib_ea_2.mqh:2416]	29267211	2020.11.25 10:15:00	76.60599999999999	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	-0.003	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	-1	4	-1	1	-1	4	-2	4	-4	-1	3	-2	4	-4	2	4	3	-3	4	-2	21.93068	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	28.9262	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	-2.1681	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	5	4	4	4	4	3	4	3	3	3	2	3	1	2	2	1	1	2	2	2	
